"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene_type"	"gene_name"	"annotation"
"kfl00308_0120"	-0.59538861803444	3.30967369674182	-5.27353060501163	0.0239435058288867	0.0971572001348891	-4.882978327062	"ns"	"kfl00308_0120"	"Protein kinase superfamily protein"
"kfl00182_0260"	-0.595386868231064	5.36120908987605	-4.06870296579828	0.0420051007880614	0.138812727948315	-5.66420572406528	"ns"	"kfl00182_0260"	"hypothetical protein"
"kfl00238_0050"	-0.595343207568241	2.93879371560548	-2.08856075530609	0.152746854183505	0.343723621483968	-7.39708940199913	"ns"	"kfl00238_0050"	"hypothetical protein"
"kfl00040_0270"	-0.595268535091315	5.44911758110363	-6.12122880631102	0.0171856844018296	0.080286539667018	-4.41856854882091	"ns"	"kfl00040_0270"	"hypothetical protein"
"kfl00307_0050"	-0.595227995607512	2.1661465088104	-2.05952377201793	0.156403110834986	0.349776274320113	-7.4274031866088	"ns"	"kfl00307_0050"	"hypothetical protein"
"kfl00217_0070"	0.595169164333658	4.3267991888956	18.2797754640449	0.00138220142885488	0.025057213157423	-0.868411017483263	"ns"	"kfl00217_0070"	"hypothetical protein"
"kfl00660_0010"	-0.595082713476032	5.34689405920974	-20.1306115625838	0.00110329141949351	0.02290025047184	-0.552987480992412	"ns"	"kfl00660_0010"	"hypothetical protein"
"kfl00541_0040"	-0.595055738739132	5.24946621000097	-1.6117540479038	0.229765083762577	0.471361924330204	-7.90768126601736	"ns"	"kfl00541_0040"	"hypothetical protein"
"kfl00022_0370"	-0.595041141145765	6.93587497030645	-17.5752520969899	0.00151506578377669	0.0260133936459771	-0.99711261561807	"ns"	"kfl00022_0370"	"hypothetical protein"
"kfl00366_0120"	0.595000692917723	2.58594147615675	6.66586158019175	0.014187260258116	0.0726309590074683	-4.14925968316161	"ns"	"kfl00366_0120"	"F-box family protein"
"kfl00070_0280"	0.5949396406727	2.05689506979524	4.36044178942942	0.0362322300266533	0.126304445891065	-5.459647247275	"ns"	"kfl00070_0280"	"hypothetical protein"
"kfl00016_0540"	-0.594914579635386	7.29121883428648	-10.283621015956	0.00526455537362513	0.0440048223652529	-2.75180635289165	"ns"	"kfl00016_0540"	"hypothetical protein"
"kfl00022_0160"	0.59487802537938	4.16229295192669	2.4994861190007	0.111124930437014	0.273245459101627	-6.98269977690424	"ns"	"kfl00022_0160"	"hypothetical protein"
"kfl01473_0010"	-0.594841527391633	4.44521797679434	-3.2352949725315	0.0675049437322202	0.190837226476469	-6.31439586890458	"ns"	"kfl01473_0010"	"hypothetical protein"
"kfl00292_0030"	-0.594832347345198	5.13133253965188	-7.73232716112718	0.0101309742671189	0.0603807463214361	-3.67525207629819	"ns"	"kfl00292_0030"	"mitogen-activated protein kinase "
"kfl00113_0210"	0.594755670691769	1.59303653298775	2.14742228865335	0.145665679641829	0.331520284455341	-7.33603039637445	"ns"	"kfl00113_0210"	"hypothetical protein"
"kfl00863_0010"	0.594701729210809	3.63149706404652	1.73758008327149	0.20546286523829	0.432066764773781	-7.77081875481053	"ns"	"kfl00863_0010"	"SUGT1, SGT1; suppressor of G2 allele of SKP1"
"kfl00726_0060"	0.594599711911618	4.98911034336866	5.72127678033363	0.0199860794935936	0.0872184034437742	-4.63022205498842	"ns"	"kfl00726_0060"	"hypothetical protein"
"kfl00380_0040"	0.594435186493135	3.883415298153	2.10733479833417	0.150441124000903	0.339705763873007	-7.37755690913963	"ns"	"kfl00380_0040"	"enolase"
"kfl00081_0100"	-0.59441491770589	2.65916287635538	-2.90894006818539	0.0833331792355254	0.22197360483473	-6.59910946430703	"ns"	"kfl00081_0100"	"hypothetical protein"
"kfl00329_0030"	-0.594345705690054	0.509292567470131	-2.93142637652779	0.0820906013468197	0.219339591606632	-6.57890371300479	"ns"	"kfl00329_0030"	"hypothetical protein"
"kfl00004_0620"	-0.594268208821853	5.92818156218978	-13.5827229484587	0.00276216680008672	0.0330337565858089	-1.84185045016144	"ns"	"kfl00004_0620"	"hypothetical protein"
"kfl00834_0050"	0.594262018023779	3.78044058584551	7.90437378051412	0.00963493742076847	0.0585202458333551	-3.60450363195631	"ns"	"kfl00834_0050"	"hypothetical protein"
"kfl00368_0120"	-0.594100126629428	1.93710794724311	-2.34583420098871	0.124714232291056	0.29607429305401	-7.13431105373562	"ns"	"kfl00368_0120"	"alkaline alpha galactosidase"
"kfl00019_0180"	-0.594093720433877	9.18824103856849	-9.18971057951352	0.00682204209097407	0.0497692437776125	-3.11758065870213	"ns"	"kfl00019_0180"	"hypothetical protein"
"kfl00306_0110"	-0.594066964314345	3.91390532668465	-6.88511888886401	0.0131866423811393	0.0698734436928896	-4.04640423054161	"ns"	"kfl00306_0110"	"hypothetical protein"
"kfl00235_0170"	0.59401947277941	3.72993051526879	2.82385178794105	0.0882706959843274	0.231207443352374	-6.67637244735433	"ns"	"kfl00235_0170"	"hypothetical protein"
"kfl00014_0380"	0.594012740215063	7.16594092855872	6.42257375702636	0.0154274071073348	0.075798191978638	-4.26702838749453	"ns"	"kfl00014_0380"	"hypothetical protein"
"kfl00140_0200"	-0.59382372438067	5.19044321055067	-3.16022228191216	0.0707593901407595	0.197136618680911	-6.37828573284299	"ns"	"kfl00140_0200"	"hypothetical protein"
"kfl00258_0050"	-0.593660414598921	4.57674029353888	-16.3333208054766	0.001797646226333	0.0283071978627482	-1.23725425347329	"ns"	"kfl00258_0050"	"hypothetical protein"
"kfl00090_0050"	-0.593634350268808	2.31097073097836	-1.71899679461768	0.20884622687874	0.437214101311711	-7.79096978853524	"ns"	"kfl00090_0050"	"hypothetical protein"
"kfl00330_0010"	0.593511385538827	5.47624338496289	3.8417546063903	0.0474119871060427	0.150634556608504	-5.83113339783065	"ns"	"kfl00330_0010"	"WD repeat-containing protein"
"kfl00256_0140"	-0.593090064536192	2.67036564691987	-2.50627345676098	0.110570658066405	0.272098872469134	-6.97609813705624	"ns"	"kfl00256_0140"	"hypothetical protein"
"kfl00186_0030"	-0.593048453300653	3.80759917212687	-3.40125378577794	0.060999403233878	0.178035057716703	-6.17644981370554	"ns"	"kfl00186_0030"	"hypothetical protein"
"kfl00560_0040"	0.592966853193969	5.20248114023705	10.9417268452036	0.00456137928027917	0.0412722480632109	-2.54943978158679	"ns"	"kfl00560_0040"	"presequence protease,Peptidase M16"
"kfl00364_0030"	-0.592879583376964	4.33942063556008	-6.79685914260032	0.0135770822014868	0.0708138012861861	-4.08744525690783	"ns"	"kfl00364_0030"	"PHAX; phosphorylated adapter RNA export protein"
"kfl00492_0020"	0.592723293733923	5.62050261976105	4.17671902856255	0.0397284519618604	0.134277196582276	-5.58719553365989	"ns"	"kfl00492_0020"	"hypothetical protein"
"kfl00052_0410"	0.592642302812634	2.14306239779618	4.87110735590758	0.0285026070966571	0.108418425702571	-5.12616583024419	"ns"	"kfl00052_0410"	"hypothetical protein"
"kfl00215_0230"	-0.592635213760708	8.07263767281346	-4.22700915123049	0.0387265368201392	0.13191158234906	-5.55185824075037	"ns"	"kfl00215_0230"	"Actin depolymerizing factor"
"kfl00312_0050"	-0.592164106318786	4.72041912994098	-3.87626183452975	0.0465302280469393	0.14898095327337	-5.80529167086156	"ns"	"kfl00312_0050"	"pyruvate decarboxylase"
"kfl00661_0050"	0.592140315764027	1.94580906647884	3.18740447407652	0.0695569130512588	0.194757972743106	-6.35504383952787	"ns"	"kfl00661_0050"	"hypothetical protein"
"kfl00125_0260"	0.591867131560113	4.48971969086982	4.58881606601801	0.0324547532216114	0.117714009482203	-5.30683793991814	"ns"	"kfl00125_0260"	"hypothetical protein"
"kfl00060_0280"	0.591853276182551	7.53963032618935	14.7145786777839	0.00229272008766761	0.0309895539710213	-1.57944426467198	"ns"	"kfl00060_0280"	"hypothetical protein"
"kfl00644_0010"	-0.591403201067063	3.58826056050877	-4.81710294468396	0.0292046919917142	0.11027497806	-5.16005809484552	"ns"	"kfl00644_0010"	"hypothetical protein"
"kfl00071_0260"	-0.591356449775466	4.9779208120859	-6.38683120976973	0.0156223448440375	0.0762162365557021	-4.28466683716387	"ns"	"kfl00071_0260"	"hypothetical protein"
"kfl00169_0140"	-0.591328645447955	3.46734069587736	-2.29273838498974	0.129914285108919	0.304497799593757	-7.18765054790648	"ns"	"kfl00169_0140"	"hypothetical protein"
"kfl00027_0320"	0.591301413685842	5.37513110226269	3.44810918625442	0.0593182309593054	0.174661480464304	-6.13830623172243	"ns"	"kfl00027_0320"	"hypothetical protein"
"kfl00204_0010"	0.590914172533632	5.68249234268595	3.230512025651	0.0677061528343433	0.191166247168383	-6.31843834306384	"ns"	"kfl00204_0010"	"hypothetical protein"
"kfl00082_0140"	-0.590908136296999	9.62759744980015	-31.3722072443957	0.000390417075681105	0.0162431074751936	0.883105085389785	"ns"	"kfl00082_0140"	"hypothetical protein"
"kfl00041_0240"	0.590838713505616	3.66976166926328	3.23498186175871	0.067518090804634	0.190843189473945	-6.31466038940232	"ns"	"kfl00041_0240"	"hypothetical protein"
"kfl00179_0220"	0.590824527079552	3.9667219908721	8.77579602767835	0.00758386126190121	0.0522618418566249	-3.26694849948708	"ns"	"kfl00179_0220"	"hypothetical protein"
"kfl00031_0300"	-0.59072522160027	4.8594438446483	-1.75707001852345	0.201986896421556	0.426052633784153	-7.74971359877749	"ns"	"kfl00031_0300"	"hypothetical protein"
"kfl00162_0130"	0.59052820340233	1.87377472484878	6.31849472077882	0.0160048162205614	0.0773844903279182	-4.3186371633501	"ns"	"kfl00162_0130"	"hypothetical protein"
"kfl00042_0100"	0.59050752616264	3.29063346907213	4.85223698509401	0.0287452295359469	0.108992328657132	-5.13797335968035	"ns"	"kfl00042_0100"	"hypothetical protein"
"kfl00868_0030"	0.590201564896427	5.67851552132011	10.527905178516	0.00498666777830154	0.0427094229269644	-2.67526205451132	"ns"	"kfl00868_0030"	"cobalamin-dependent methionine synthase"
"kfl00115_0120"	-0.59017279036576	2.42130162428254	-8.27172677686213	0.00868480064109092	0.0556777277645027	-3.45813710529531	"ns"	"kfl00115_0120"	"hypothetical protein"
"kfl00365_0030"	-0.589854102553566	0.796106630202028	-3.73435724573798	0.0503081229137735	0.156838702700892	-5.91265151134365	"ns"	"kfl00365_0030"	"hypothetical protein "
"kfl00211_0170"	0.589826764948493	6.08646302400095	3.70626812804736	0.0511055958193304	0.158415393146109	-5.93424868034233	"ns"	"kfl00211_0170"	"hypothetical protein"
"kfl00034_0190"	0.589775184572232	3.3452917111211	2.3732716716134	0.12213355885702	0.291669783513519	-7.10693663168215	"ns"	"kfl00034_0190"	"hypothetical protein"
"kfl00009_0330"	-0.589740416625668	4.27289146517766	-5.77447502709401	0.0195782179314094	0.0861122839058937	-4.60133642795932	"ns"	"kfl00009_0330"	"hypothetical protein"
"kfl00003_0080"	0.589710045205853	4.62553648133446	4.00929717541607	0.0433345956806062	0.141782156885491	-5.70721888017059	"ns"	"kfl00003_0080"	"hypothetical protein"
"kfl00246_0070"	-0.589458264954008	0.379725960600206	-0.976684140113505	0.418344790318679	0.732622447544816	-8.58390535357845	"ns"	"kfl00246_0070"	"hypothetical protein"
"kfl00177_0070"	-0.589411223187001	3.55571503086652	-8.46113930733816	0.00824609187065663	0.0542316197959883	-3.38503712897387	"ns"	"kfl00177_0070"	"hypothetical protein"
"kfl01010_0010"	0.589260864640335	1.41084946594444	0.570503754643159	0.61824374372262	1	-8.93727122204618	"ns"	"kfl01010_0010"	"hypothetical protein"
"kfl00244_0060"	0.588993434696909	3.44437479101902	2.61232594048094	0.102366217855913	0.258567615448706	-6.87400936068514	"ns"	"kfl00244_0060"	"hypothetical protein"
"kfl00406_0060"	-0.58896975839146	0.29448487919573	-11.5602434520467	0.00401609552755726	0.0389446391875855	-2.36975937099945	"ns"	"kfl00406_0060"	"K+-channel ERG and related proteins, contain PAS/PAC sensor domain"
"kfl00229_0050"	-0.588964086431459	2.1326844876541	-5.88807598455612	0.0187455188851355	0.0839663268196872	-4.54042238231563	"ns"	"kfl00229_0050"	"Kinesin (KAR3 subfamily)"
"kfl00069_0240"	-0.5888370065443	2.71313827369972	-1.87537005596568	0.182387529690218	0.394431568273154	-7.62236597251154	"ns"	"kfl00069_0240"	"hypothetical protein"
"kfl00139_0270"	0.588808916679827	4.60782757468608	2.30383645575913	0.128804296442349	0.302626210828673	-7.17646197340933	"ns"	"kfl00139_0270"	"hypothetical protein"
"kfl00236_0060"	0.5887216294726	1.10206692678377	0.747520556273655	0.522433276199575	0.876722444481283	-8.79722965189051	"ns"	"kfl00236_0060"	"hypothetical protein"
"kfl00795_0020"	-0.588619971304576	2.47364909876653	-4.22948647008051	0.0386780903466909	0.131829781825272	-5.55012586592225	"ns"	"kfl00795_0020"	"acyl-activating enzyme"
"kfl00641_0010"	-0.588413983028579	0.294206991514289	-1.08358570083969	0.377143732327361	0.674760411273676	-8.47582851340482	"ns"	"kfl00641_0010"	"Glucose-6-phosphate/phosphate and phosphoenolpyruvate/phosphate antiporter"
"kfl00018_0560"	-0.588349822206498	1.472463156757	-3.13225748946675	0.072026101140675	0.19949480583146	-6.40232651985199	"ns"	"kfl00018_0560"	"hypothetical protein"
"kfl00374_0050"	-0.587870049415039	0.946156889908875	-2.35198018342685	0.124130002250122	0.295214269450427	-7.12816793697237	"ns"	"kfl00374_0050"	"hypothetical protein"
"kfl00187_0040"	-0.587746675554625	5.7702547198854	-3.82884485545383	0.0477477857838633	0.151173634170115	-5.84084465432697	"ns"	"kfl00187_0040"	"hypothetical protein"
"kfl00422_0040"	-0.587726748320822	3.76321271288304	-3.11304219682676	0.0729143590429274	0.201291596335975	-6.41892216846429	"ns"	"kfl00422_0040"	"hypothetical protein"
"kfl00385_0080"	-0.587324136426927	1.78019761762366	-1.95016142602909	0.171219396652346	0.374542430177007	-7.54265045808644	"ns"	"kfl00385_0080"	"hypothetical protein"
"kfl00153_0140"	0.58722986641311	3.30362032690042	4.83432539309548	0.0289781973447683	0.109659232237042	-5.14921588356379	"ns"	"kfl00153_0140"	"hypothetical protein"
"kfl00434_0140"	0.587154139907413	5.20611025207008	9.5308360456148	0.00627323150659432	0.0478340667938456	-2.99922496950128	"ns"	"kfl00434_0140"	"hypothetical protein"
"kfl00257_0040"	-0.587075926919713	5.54309504599283	-2.34880207998032	0.124431660836471	0.295728304585923	-7.13134374899828	"ns"	"kfl00257_0040"	"hypothetical protein"
"kfl00056_0200"	-0.587007213300077	0.561900337886869	-19.9267547773231	0.00112985895228496	0.023200466387329	-0.586243302439536	"ns"	"kfl00056_0200"	"hypothetical protein"
"kfl00022_0020"	0.586373545440784	1.98880135385258	2.54296855841869	0.10763646398287	0.267351596360268	-6.94054834247752	"ns"	"kfl00022_0020"	"hypothetical protein"
"kfl00077_0120"	0.586259551581614	5.1421824895291	9.49528004052911	0.0063274510309896	0.0480674992644157	-3.01137053802087	"ns"	"kfl00077_0120"	"hypothetical protein"
"kfl00430_0090"	-0.586194829312886	4.36022083944961	-3.05774817992055	0.0755546282007877	0.206274991566654	-6.46702838546238	"ns"	"kfl00430_0090"	"hypothetical protein"
"kfl00337_g1"	0.585992888638473	5.04972982090827	0.705848363766818	0.543776478180367	0.904996815560879	-8.83247188223537	"ns"	"kfl00337_g1"	"hypothetical protein"
"kfl00461_0120"	-0.585947825519642	3.36055455825678	-4.04592298953687	0.0425081626916713	0.139860348799048	-5.6806436773136	"ns"	"kfl00461_0120"	"hypothetical protein"
"kfl00368_0060"	0.585903769429041	5.01494251340675	4.30064443802701	0.0373216372883221	0.1287469243459	-5.50069657546932	"ns"	"kfl00368_0060"	"hypothetical protein"
"kfl00499_0040"	0.585846754982608	1.86663661885688	3.94202934677834	0.0449112256347732	0.145390671027356	-5.75650264139812	"ns"	"kfl00499_0040"	"hypothetical protein"
"kfl00027_0460"	0.585771365454891	2.31245365280984	4.17707444904078	0.0397212457702157	0.134277196582276	-5.58694465010003	"ns"	"kfl00027_0460"	"Nuclear transport receptor exportin 4 (importin beta superfamily)"
"kfl01469_0010"	0.585756299334224	4.11415903755093	6.3345489760207	0.0159137879591612	0.077072659331624	-4.31062713446297	"ns"	"kfl01469_0010"	"hypothetical protein"
"kfl00085_0270"	-0.585738988388561	7.65041565086738	-4.71658431203621	0.0305771415546468	0.113304495816512	-5.2239775335983	"ns"	"kfl00085_0270"	"hypothetical protein"
"kfl00118_0010"	0.585690332091909	5.13410135342829	17.5297235520751	0.0015242684302834	0.0261144876540088	-1.00560889744288	"ns"	"kfl00118_0010"	"hypothetical protein"
"kfl00345_0110"	-0.585607448749756	2.57900689430932	-1.8820633761768	0.181351337380328	0.392534379482458	-7.61520471807248	"ns"	"kfl00345_0110"	"hypothetical protein"
"kfl00079_0350"	-0.585301824120497	5.42134645352861	-15.4292915017488	0.00205287050532391	0.0297146911168575	-1.42392819927479	"ns"	"kfl00079_0350"	"hypothetical protein"
"kfl00017_0440"	-0.585232379588481	7.16899746164678	-3.71310416346141	0.0509099246147106	0.15803098682017	-5.9289819033829	"ns"	"kfl00017_0440"	"hypothetical protein"
"kfl00226_0120"	-0.585107827094588	4.7816283779134	-3.58193278571776	0.0548521223684487	0.166035223345672	-6.03125787162569	"ns"	"kfl00226_0120"	"hypothetical protein"
"kfl00511_0090"	0.585065765849335	8.08928822638774	5.09181487752711	0.0258655453668598	0.101778625260129	-4.99079909047771	"ns"	"kfl00511_0090"	"hypothetical protein"
"kfl00025_0340"	0.585025807477071	4.57507412314396	2.7081793013788	0.0956324197191586	0.244996967986998	-6.78346248371651	"ns"	"kfl00025_0340"	"hypothetical protein"
"kfl00258_0160"	0.585022659039411	3.2951760399474	3.2780264768655	0.0657428723934577	0.18711016686138	-6.27844758568712	"ns"	"kfl00258_0160"	"putative traf-type zinc finger family protein"
"kfl00044_0300"	-0.585014971274323	4.88706614906117	-13.9042497591623	0.00261586349759694	0.032421706002474	-1.76515982174793	"ns"	"kfl00044_0300"	"hypothetical protein"
"kfl00903_0010"	0.584665002887768	5.15983192169941	8.10176739196934	0.00910709677959771	0.0570298708041453	-3.52508161607128	"ns"	"kfl00903_0010"	"hypothetical protein"
"kfl00618_0050"	-0.584642771322162	5.04182089577317	-14.3447533461037	0.00243271402403006	0.0317685993017219	-1.66290501057624	"ns"	"kfl00618_0050"	"hypothetical protein"
"kfl00159_0120"	0.58457397975457	2.29318943306357	2.34514964598146	0.124779527850879	0.296093771758556	-7.13499569074864	"ns"	"kfl00159_0120"	"hypothetical protein"
"kfl00203_0080"	0.584463006612705	3.37573181979277	4.88577084714149	0.0283160416549494	0.108028323083423	-5.11701655372577	"ns"	"kfl00203_0080"	"hypothetical protein"
"kfl00010_0250"	0.584447619307761	3.43492464377233	3.64903996522984	0.0527849222937716	0.161903726531721	-5.97861141884771	"ns"	"kfl00010_0250"	"hypothetical protein"
"kfl00035_0050"	-0.584132257439814	3.21544062403615	-3.41405738658274	0.0605336157170044	0.177094114339595	-6.16599216920737	"ns"	"kfl00035_0050"	"hypothetical protein"
"kfl00020_0360"	-0.583838511593604	2.3947969905813	-5.10480517788764	0.0257211213685924	0.101497233582235	-4.98298491830582	"ns"	"kfl00020_0360"	"hypothetical protein"
"kfl00298_0100"	0.583511475048063	5.16103593962746	2.79510357802707	0.0900274649468706	0.234459236169814	-6.70276575768611	"ns"	"kfl00298_0100"	"LSD1 zinc finger family protein"
"kfl00043_0280"	-0.583416345538646	8.47514793122824	-13.5911922735858	0.00275816555099341	0.0330337565858089	-1.83980733796108	"ns"	"kfl00043_0280"	"hypothetical protein"
"kfl00138_0250"	0.583262867667592	5.25574827521424	8.11251140623388	0.00907955083620071	0.0570279677804414	-3.52081087468878	"ns"	"kfl00138_0250"	"hypothetical protein"
"kfl00088_0190"	0.583190921898904	3.08798224387629	3.29270533121869	0.0651520219984615	0.18616401592355	-6.26616816796021	"ns"	"kfl00088_0190"	"putative traf-type zinc finger family protein"
"kfl00190_0130"	-0.583161577239615	5.25737136129127	-2.31690901827531	0.127512646347227	0.300530759997758	-7.16330954356926	"ns"	"kfl00190_0130"	"hypothetical protein"
"kfl00764_0040"	0.583145840251678	3.58934264138227	6.30113952078873	0.0161040471469458	0.077581213477485	-4.32731673897361	"ns"	"kfl00764_0040"	"hypothetical protein"
"kfl00453_0195"	-0.583007235124077	2.8331030353632	-3.06223524166719	0.0753355956149834	0.205904591872125	-6.46310513074755	"ns"	"kfl00453_0195"	"hypothetical protein"
"kfl00734_0100"	0.582927455884275	4.07712813921373	4.35190345874185	0.0363850614459038	0.126629974315555	-5.46548161661784	"ns"	"kfl00734_0100"	"hypothetical protein"
"kfl00075_0010"	-0.582785048030736	3.35382616927372	-4.06379814677379	0.0421127186190678	0.138955897886199	-5.66773916663949	"ns"	"kfl00075_0010"	"hypothetical protein"
"kfl00203_0120"	0.582780286472513	5.06223769437255	4.836022807992	0.0289560071578194	0.109599247758034	-5.14814900769458	"ns"	"kfl00203_0120"	"hypothetical protein"
"kfl00079_0380"	0.582391786674498	7.83659208652482	11.1882181208419	0.00433217255875609	0.0402675925484285	-2.47667472683585	"ns"	"kfl00079_0380"	"hypothetical protein"
"kfl00026_0100"	0.582369485061385	5.08540679089824	5.50787859092967	0.0217477176753389	0.0917209169561197	-4.74848445741514	"ns"	"kfl00026_0100"	"hypothetical protein"
"kfl00011_0360"	-0.582274064853714	0.291137032426857	-1.08358564067268	0.377143754277915	0.674760411273676	-8.47582857536734	"ns"	"kfl00011_0360"	"hypothetical protein"
"kfl00143_0130"	-0.582162710789101	4.68640369422929	-5.35084096290082	0.0231861246428519	0.095227339705154	-4.83805594413541	"ns"	"kfl00143_0130"	"hypothetical protein"
"kfl00047_0090"	-0.58211950466463	5.32301409208655	-5.28564873258707	0.0238225224523538	0.0968244976965675	-4.87590012671597	"ns"	"kfl00047_0090"	"hypothetical protein"
"kfl01814_0540"	0.581975374518143	0.290987687259071	1.08358563769706	0.377143755363504	0.674760411273676	-8.47582857843176	"ns"	"kfl01814_0540"	"hypothetical protein"
"kfl01434_0020"	-0.58192243907887	6.32925841144826	-3.75682058302287	0.0496826306193462	0.155308747678267	-5.89546307161592	"ns"	"kfl01434_0020"	"biotin carboxylase, acetyl Co-enzyme A carboxylase biotin carboxylase subunit"
"kfl01066_0030"	-0.581896870051748	2.87334456836273	-1.86712918841193	0.183673539224805	0.39651835350192	-7.63118996622346	"ns"	"kfl01066_0030"	"hypothetical protein"
"kfl01061_0030"	-0.581751431376659	2.96075733129942	-1.35637617572479	0.290637102632269	0.568095292597211	-8.18612214798105	"ns"	"kfl01061_0030"	"hypothetical protein"
"kfl00514_0040"	0.581508711201408	4.43810521947374	6.63857834784455	0.0143191906508474	0.0728703324502763	-4.16227210692237	"ns"	"kfl00514_0040"	"hypothetical protein"
"kfl00151_0150"	0.581455275357232	5.99860085622563	6.80630742927892	0.0135345123076296	0.0706984041688567	-4.08302871180637	"ns"	"kfl00151_0150"	"hypothetical protein"
"kfl00466_0110"	-0.580990325214797	4.66258497340217	-1.85885805205358	0.184975741373279	0.398682444321116	-7.64005402341528	"ns"	"kfl00466_0110"	"hypothetical protein"
"kfl00055_0380"	0.580922525275828	4.01005433077825	9.18790621072036	0.00682512296569328	0.0497707195600324	-3.11821778408589	"ns"	"kfl00055_0380"	"hypothetical protein"
"kfl01293_0020"	-0.580885985565234	4.26184368748286	-9.02586269425566	0.00711004507705627	0.0509099364444978	-3.17592744258479	"ns"	"kfl01293_0020"	"hypothetical protein"
"kfl00096_0140"	0.580795695252964	3.59634690899555	36.223109498138	0.000278696381961041	0.0146463843285909	1.33920090227374	"ns"	"kfl00096_0140"	"hypothetical protein"
"kfl00642_0020"	-0.580724943654102	6.07793991160907	-8.27271822601425	0.00868241920076755	0.0556777277645027	-3.45775039093934	"ns"	"kfl00642_0020"	"hypothetical protein"
"kfl00099_0280"	0.580518363511473	4.8525914607014	6.09058059422973	0.0173800643870324	0.0808504910138872	-4.43435021722411	"ns"	"kfl00099_0280"	"hypothetical protein"
"kfl00285_0030"	0.580433845714865	4.74489205432475	10.0979091647267	0.00549073853175834	0.0448041028073789	-2.81118270219355	"ns"	"kfl00285_0030"	"exoribonuclease"
"kfl00446_0080"	0.580257029306842	6.57832622791492	8.59022419508685	0.0079648829662811	0.0534184741997674	-3.33609822565421	"ns"	"kfl00446_0080"	"hypothetical protein"
"kfl00704_0050"	-0.580102511586987	2.8903538701886	-1.99265812795443	0.165258149437805	0.364778935756371	-7.4976717439645	"ns"	"kfl00704_0050"	"hypothetical protein"
"kfl00254_0070"	0.579909652597346	2.5276606753421	1.40561544228776	0.277545295102464	0.546742412250381	-8.13263215947573	"ns"	"kfl00254_0070"	"tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase"
"kfl00193_0130"	-0.579817035544906	5.69699057640346	-9.12812092783519	0.00692832841070089	0.0501426530853991	-3.13939580575074	"ns"	"kfl00193_0130"	"hypothetical protein"
"kfl00338_0020"	0.579733812927117	2.8740015788204	3.7096515343742	0.0510086220110096	0.158223730636949	-5.93164109700409	"ns"	"kfl00338_0020"	"hypothetical protein"
"kfl00063_g2"	0.579663054477606	1.04186706836479	0.410701917803194	0.715793729891169	1	-9.03843254853703	"ns"	"kfl00063_g2"	"hypothetical protein"
"kfl00106_0090"	-0.57959722155382	3.08187823911522	-1.56077506372478	0.24060002776202	0.488708779042649	-7.96332731837072	"ns"	"kfl00106_0090"	"hypothetical protein"
"kfl00050_0120"	-0.57949585141488	5.39952591232604	-11.3161333444512	0.00421963161348809	0.0396642817910983	-2.43952711781917	"ns"	"kfl00050_0120"	"hypothetical protein"
"kfl00263_0210"	-0.579245185088334	5.34137850628078	-11.743479259324	0.00387235959624186	0.0381499130592717	-2.31832974913689	"ns"	"kfl00263_0210"	"hypothetical protein"
"kfl00018_0550"	-0.579191533010941	3.94729976830713	-4.59181378397179	0.0324088861218327	0.117621671084485	-5.30487271337471	"ns"	"kfl00018_0550"	"hypothetical protein"
"kfl00877_0010"	0.578989084222711	4.73767420772125	2.34836167802433	0.124473538484638	0.295738755842611	-7.13178397023574	"ns"	"kfl00877_0010"	"hypothetical protein"
"kfl00232_0130"	-0.578959229135188	2.62096519996608	-3.61658145063825	0.0537711955132551	0.163828537128863	-6.00399055230877	"ns"	"kfl00232_0130"	"C2HC zinc fingers superfamily protein"
"kfl00345_0090"	-0.57891431224375	3.57903083574255	-2.39768097327061	0.119896232124857	0.288117561284056	-7.08269272865155	"ns"	"kfl00345_0090"	"S-adenosyl-L-methionine(SAM) dependent methyltransferases "
"kfl00484_0030"	0.578772310262625	4.82525662671613	6.79738214810872	0.0135747208339301	0.0708138012861861	-4.0872006354622	"ns"	"kfl00484_0030"	"hypothetical protein"
"kfl00962_0030"	0.578505983423584	2.63521075914236	12.4087278213859	0.00340774030319256	0.0359992211730002	-2.13800452536186	"ns"	"kfl00962_0030"	"hypothetical protein"
"kfl00062_0140"	0.578494682218117	7.09348307030092	3.12356732592148	0.0724259916918573	0.200199104133048	-6.40982419304629	"ns"	"kfl00062_0140"	"hypothetical protein"
"kfl00133_0170"	0.578427189632044	4.3279102420287	2.83390735434189	0.0876670645745395	0.230075385247619	-6.66717511850362	"ns"	"kfl00133_0170"	"hypothetical protein"
"kfl00210_0080"	0.578419993218863	7.92072046951454	27.4185447716422	0.000535326392548216	0.0182271204648367	0.450759355028822	"ns"	"kfl00210_0080"	"hypothetical protein"
"kfl00102_0130"	0.578292805967703	5.6482638667344	11.7680905992954	0.00385361249762472	0.0380566224654261	-2.31148188984888	"ns"	"kfl00102_0130"	"hypothetical protein"
"kfl00003_0690"	0.578243567187408	5.19717662214427	16.0109449146457	0.00188319597855714	0.0290064422905874	-1.3026033250686	"ns"	"kfl00003_0690"	"hypothetical protein"
