"geneID"	"LL_1"	"LL_2"	"HL_1"	"HL_2"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene_type"	"gene_name"	"annotation"
"6682"	"kfl00110_0070"	30.246761	27.650291	22.671143	15.378625	-0.458953905824495	4.60278182625696	-1.76068263659096	0.201350617149401	0.425021629900275	-7.74580502280653	"ns"	"kfl00110_0070"	"hypothetical protein"
"6683"	"kfl00067_0310"	17.050501	12.79016	9.986362	8.890625	-0.458700790994718	3.68167596793249	-2.66610317478815	0.0985133744858744	0.250669057374653	-6.8230074662685	"ns"	"kfl00067_0310"	"hypothetical protein"
"6684"	"kfl00221_0160"	4.570247	4.645149	2.190656	3.441145	-0.458619465737036	2.19823143541055	-2.12810986532704	0.147941527145576	0.335331542258392	-7.35600509209148	"ns"	"kfl00221_0160"	"hypothetical protein"
"6685"	"kfl00863_0030"	11.54263	8.963392	5.052132	8.084544	-0.45859860951394	3.18656514845791	-1.58747136675043	0.234850886740189	0.479462962774574	-7.93417920822226	"ns"	"kfl00863_0030"	"hypothetical protein"
"6686"	"kfl00087_0070"	1.626468	1.790603	1.872886	3.19463	0.458508626093644	1.62079769997711	1.81500940451782	0.192075769397782	0.410353398355078	-7.68716872825068	"ns"	"kfl00087_0070"	"hypothetical protein"
"6687"	"kfl01814_0310"	0	0.682171	2.006549	0	0.458395742074064	0.59614317102037	0.54992425993328	0.630242044055773	1	-8.95176937676486	"ns"	"kfl01814_0310"	"hypothetical protein"
"6688"	"kfl01813_0980"	0	0.648121	1.947538	0	0.458292025843966	0.581590442404683	0.56174438759743	0.623329375310275	1	-8.94349186984984	"ns"	"kfl01813_0980"	"hypothetical protein"
"6689"	"kfl00311_0130"	10.381525	14.796185	6.598381	9.382032	-0.458262457812738	3.44877061401932	-1.45919832253217	0.264073582852871	0.525898434941253	-8.07424192667947	"ns"	"kfl00311_0130"	"hypothetical protein"
"6690"	"kfl00213_0050"	8.606688	11.729281	11.03265	14.843312	0.4582441864887	3.6302188415851	1.67556544079433	0.217024940556636	0.45013930209024	-7.83815898351561	"ns"	"kfl00213_0050"	"hypothetical protein"
"6691"	"kfl00299_0020"	20.846903	15.713389	23.473457	22.063074	0.458224155325942	4.41572781202644	2.88772872035186	0.0845286025912829	0.224125130246294	-6.61825080829603	"ns"	"kfl00299_0020"	"hypothetical protein"
"6692"	"kfl00857_0030"	5.714725	7.734094	3.186648	5.243834	-0.458149260749908	2.64513336356162	-1.40584504335896	0.277485875298952	0.54668764629887	-8.13238230343708	"ns"	"kfl00857_0030"	"hypothetical protein"
"6693"	"kfl00017_0220"	5.657238	6.687082	8.511518	7.458942	0.458099291725713	3.00533614592522	3.03252874453912	0.0768018508115555	0.208658705300408	-6.48914326077617	"ns"	"kfl00017_0220"	"hypothetical protein"
"6694"	"kfl00643_0020"	31.674526	26.361578	35.537453	36.681015	0.457921756972048	5.0602078618511	5.12468019442711	0.0255023267255181	0.1010065977465	-4.97106148171192	"ns"	"kfl00643_0020"	"hypothetical protein"
"6695"	"kfl00612_0020"	5.263005	4.048645	5.477631	6.720356	0.457900758443213	2.65984737847792	2.89308091974793	0.0842248011335033	0.223594512184958	-6.61341347504714	"ns"	"kfl00612_0020"	"DEAD/DEAH box helicase domain containing protein"
"6696"	"kfl00581_0040"	40.534355	43.202248	25.595259	28.873951	-0.457737927632512	5.12078608176628	-4.802028415874	0.0294049696893294	0.110692777254192	-5.16957417362841	"ns"	"kfl00581_0040"	"hypothetical protein"
"6697"	"kfl00191_0090"	3.066776	3.783072	2.909068	1.271231	-0.45768347613626	1.85647322402408	-1.14738814356642	0.354619770954394	0.665296857617348	-8.40951879831065	"ns"	"kfl00191_0090"	"hypothetical protein"
"6698"	"kfl00051_0040"	0	0	0.313031	0.396094	0.457497569428438	0.228748784714219	11.81651704538	0.00381709933849621	0.0379078963599078	-2.29804857736256	"ns"	"kfl00051_0040"	"hypothetical protein"
"6699"	"kfl00003_0260"	68.704559	64.426735	42.626785	44.152355	-0.45742034084244	5.77661439490414	-29.0118718931291	0.000468966326993197	0.0171705037688642	0.632562142589036	"ns"	"kfl00003_0260"	"hypothetical protein"
"6700"	"kfl00342_0140"	160.249893	156.268631	197.284042	194.771408	0.457200459231896	7.47091971037715	17.6343005749972	0.00150324772902436	0.0258770828745058	-0.986126480460202	"ns"	"kfl00342_0140"	"pgrl1b, pgr5-like protein b"
"6701"	"kfl00160_0080"	21.616606	16.04516	22.468456	24.34149	0.456929156814409	4.45412685991204	2.78766316550594	0.0904897578315889	0.235273370362131	-6.70962055664171	"ns"	"kfl00160_0080"	"hypothetical protein"
"6702"	"kfl01349_0020"	32.352238	24.499702	15.416708	21.508652	-0.456917080951839	4.56678278406371	-1.8446363249935	0.187241989522176	0.402663432691347	-7.6553127952399	"ns"	"kfl01349_0020"	"protein with Rcd1-like domain"
"6703"	"kfl00159_0110"	50.012634	54.60812	30.891914	37.492046	-0.45690170238379	5.43472586787619	-3.22868516332199	0.0677832204259575	0.191248675124805	-6.31998338049143	"ns"	"kfl00159_0110"	"hypothetical protein"
"6704"	"kfl00014_0500"	1.714198	1.925882	0.979809	0.893941	-0.456751245901664	1.22002011903596	-5.88840806337099	0.0187431582483139	0.0839663268196872	-4.54024583056166	"ns"	"kfl00014_0500"	"hypothetical protein"
"6705"	"kfl00316_0040"	27.1415	27.93928	32.407345	36.485298	0.456506657617456	4.9924339032004	5.7771148972884	0.019558283766385	0.086046495247022	-4.59990907270616	"ns"	"kfl00316_0040"	"hypothetical protein"
"6706"	"kfl01253_g1"	273.060547	265.93631	182.751678	170.685944	-0.456480571322178	7.77811570382835	-7.56327236610683	0.0106542808407577	0.0619144895602428	-3.74621086081688	"ns"	"kfl01253_g1"	"hypothetical protein"
"6707"	"kfl00527_0110"	6.559698	8.250055	4.224176	4.956867	-0.456329549635485	2.7719104352284	-2.57659092054863	0.105037781223709	0.262822465608962	-6.90818531367676	"ns"	"kfl00527_0110"	"hypothetical protein"
"6708"	"kfl00038_0250"	11.653275	9.625496	5.790523	7.729173	-0.456245173100293	3.24032073550177	-2.5415979730103	0.107744194177638	0.267503893930409	-6.94187185505029	"ns"	"kfl00038_0250"	"hypothetical protein"
"6709"	"kfl00247_0130"	6.141104	5.482472	7.528563	7.517288	0.456235229196233	2.93201689805382	11.1694748382492	0.00434902005568336	0.0403577935845283	-2.48215268444225	"ns"	"kfl00247_0130"	"hypothetical protein"
"6710"	"kfl00112_0190"	56.379013	47.605709	31.910295	35.70314	-0.456235118677007	5.42274313809255	-4.54612395857661	0.0331178859280247	0.119169250300842	-5.33493789653333	"ns"	"kfl00112_0190"	"hypothetical protein"
"6711"	"kfl00053_0460"	25.404778	25.228477	13.561857	19.711508	-0.456137508651674	4.41941593541634	-2.04182337849786	0.158686984913151	0.353751672143937	-7.44594254227413	"ns"	"kfl00053_0460"	"hypothetical protein"
"6712"	"kfl00001_0080"	20.514433	23.208353	14.170519	13.971727	-0.456113983937739	4.21440234473456	-4.18056148604244	0.0396506415529508	0.134107901496581	-5.5844840918502	"ns"	"kfl00001_0080"	"hypothetical protein"
"6713"	"kfl00141_0250"	6.063045	7.615658	3.905154	4.535651	-0.456042319249454	2.67245355210566	-2.64935072765229	0.0996925954509551	0.253222414477305	-6.83884003415391	"ns"	"kfl00141_0250"	"hypothetical protein"
"6714"	"kfl00168_0160"	35.337795	30.409847	42.003498	39.72982	0.455911890876553	5.23512164876139	5.41318892667878	0.0225995367620517	0.093794044794977	-4.80222816676702	"ns"	"kfl00168_0160"	"hypothetical protein"
"6715"	"kfl00091_0030"	17.615177	13.08511	18.965202	19.270603	0.455888650527501	4.17633357527903	2.90146482175665	0.083751857770396	0.222702112048517	-6.60584619380725	"ns"	"kfl00091_0030"	"hypothetical protein"
"6716"	"kfl00076_0190"	19.8468	20.364403	13.758115	12.175696	-0.45584620146213	4.10184397459728	-4.58611606345283	0.0324961424056516	0.117790000459898	-5.3086088726836	"ns"	"kfl00076_0190"	"hypothetical protein"
"6717"	"kfl00184_0070"	17.209951	21.716734	25.196711	23.324034	0.455700162102214	4.50466255840505	2.44825828257783	0.115428937686925	0.280761557867503	-7.03278833752643	"ns"	"kfl00184_0070"	"hypothetical protein"
"6718"	"kfl00317_0070"	6.900743	5.672793	3.673362	4.04331	-0.455553840000918	2.56909478381238	-4.79812996679412	0.0294570753296539	0.110747472655648	-5.17203911688723	"ns"	"kfl00317_0070"	"transporter family protein, putative"
"6719"	"kfl00094_0330"	20.531347	20.329784	24.65238	26.53764	0.455166188324793	4.57940492409509	11.2350329106819	0.00429049549530726	0.0400338192735361	-2.46303150400098	"ns"	"kfl00094_0330"	"hypothetical protein"
"6720"	"kfl00734_0060"	29.766403	19.502945	30.949215	29.312635	0.454998498713013	4.80753772117062	1.85085031791993	0.186247526399827	0.401103193433678	-7.64864298023365	"ns"	"kfl00734_0060"	"hypothetical protein"
"6721"	"kfl00258_0020"	43.584278	47.302544	33.634537	25.997421	-0.454941217300036	5.23715919195855	-2.3016874012088	0.12901826841208	0.303046578025385	-7.17862692876884	"ns"	"kfl00258_0020"	"light harvesting chlorophyll a b-binding protein, lhcb4, cp29"
"6722"	"kfl00018_0110"	5.130793	4.761704	2.153945	4.061836	-0.454862685815085	2.28305576250402	-1.47156966048476	0.261073480817463	0.521001902508533	-8.06074271382021	"ns"	"kfl00018_0110"	"hypothetical protein"
"6723"	"kfl00314_0050"	36.428135	34.231491	40.638977	47.501572	0.454676454280341	5.33853900560403	5.12281043901773	0.0255227988904838	0.101050879967132	-4.97218153431947	"ns"	"kfl00314_0050"	"NADH:flavin oxidoreductase or 12-oxophytodienoate reductase"
"6724"	"kfl00104_0060"	34.539268	28.020632	17.997753	22.640871	-0.454659985943968	4.7068263657912	-2.68040566984704	0.0975212627904441	0.248809719096336	-6.80952993733785	"ns"	"kfl00104_0060"	"hypothetical protein"
"6725"	"kfl00209_0140"	3.816939	4.680732	5.599166	5.553314	0.4546480598253	2.55607943825815	3.40092717435371	0.0610113490664297	0.17803986925883	-6.17671692311252	"ns"	"kfl00209_0140"	"hypothetical protein"
"6726"	"kfl00896_0030"	4.99222	8.722836	3.846178	4.386773	-0.454406857087721	2.64297745665548	-1.29523776776548	0.307895776253372	0.59454076071262	-8.25220185158475	"ns"	"kfl00896_0030"	"hypothetical protein"
"6727"	"kfl00128_0070"	5.251446	9.348302	9.199465	8.900206	0.453899673271154	3.17214968248434	1.25838444003907	0.318862112566428	0.611753875529687	-8.29179375740055	"ns"	"kfl00128_0070"	"hypothetical protein"
"6728"	"kfl00012_0420"	1.653062	2.342432	2.936896	2.6561	0.45387891683754	1.75449259956545	2.50852756601491	0.110387389364201	0.271841327746338	-6.97390750227303	"ns"	"kfl00012_0420"	"hypothetical protein"
"6729"	"kfl00296_0070"	14.94809	15.922442	8.87929	11.008046	-0.453739648440453	3.74259914371798	-3.34322963062979	0.0631727388707942	0.182042775846005	-6.22417145924932	"ns"	"kfl00296_0070"	"PIGW; phosphatidylinositol glycan, class W"
"6730"	"kfl00215_0080"	33.110531	20.726585	18.005671	16.025324	-0.453560102801308	4.46927313538919	-1.59425367370442	0.23341679604294	0.477267786610978	-7.92677646281764	"ns"	"kfl00215_0080"	"Peptidase S24/S26A/S26B/S26C family protein,Signal peptidase I"
"6731"	"kfl00356_0150"	2.292659	2.617609	0.861177	1.99666	-0.453419981458313	1.50932908682238	-1.38696765234833	0.282421164103993	0.554389410462992	-8.15291266284622	"ns"	"kfl00356_0150"	"Kinesin-like protein"
"6732"	"kfl00684_0080"	15.519019	12.810866	15.354497	20.482157	0.453408209486732	4.07513542295154	2.36407339682884	0.122990856011602	0.293231094931137	-7.11609932118363	"ns"	"kfl00684_0080"	"hypothetical protein"
"6733"	"kfl00638_0010"	19.499548	20.70916	12.676907	13.258804	-0.453266680107743	4.10259326102961	-6.65201502055509	0.0142540014577844	0.072755259834031	-4.15585761548177	"ns"	"kfl00638_0010"	"mitochondrial ribosomal protein S9 precursor"
"6734"	"kfl00025_0040"	13.870114	12.403586	14.911946	18.302151	0.453229811325531	3.97800942674262	3.6876817653642	0.0516428534341661	0.15947030846441	-5.9486033109525	"ns"	"kfl00025_0040"	"hypothetical protein"
"6735"	"kfl00019_0440"	29.324097	31.051989	18.313223	20.966677	-0.453213368601941	4.66493970858767	-4.62634732770526	0.031886942810172	0.116346380662464	-5.2823073250846	"ns"	"kfl00019_0440"	"hypothetical protein"
"6736"	"kfl00901_0030"	125.007034	111.854065	70.170372	85.669533	-0.453161647744899	6.59860230801718	-3.61484526033648	0.0538246606859842	0.163900736748973	-6.00535254359759	"ns"	"kfl00901_0030"	"Protein kinase-like domain containing protein"
"6737"	"kfl00751_0050"	25.334263	24.30714	17.743021	14.550006	-0.452928252537495	4.39333109860281	-3.28479157694286	0.0654696628110948	0.186780341380355	-6.27278393605716	"ns"	"kfl00751_0050"	"hypothetical protein"
"6738"	"kfl00206_0070"	100.142807	99.254417	134.626816	112.820656	0.452774149952709	6.80774859861324	3.4119110888308	0.0606113572096825	0.177261563964041	-6.16774338739117	"ns"	"kfl00206_0070"	"hypothetical protein"
"6739"	"kfl00734_0040"	9.2936	7.562461	4.65826	5.936697	-0.452731419610538	2.93893477915436	-2.88029240343397	0.0849531523566569	0.224971665530188	-6.62498013157749	"ns"	"kfl00734_0040"	"hypothetical protein"
"6740"	"kfl00244_0120"	145.573105	143.923889	181.749374	175.773743	0.452441690577013	7.3407789212896	10.6990328557401	0.00480424485788965	0.0421010611215976	-2.6226585908831	"ns"	"kfl00244_0120"	"mitochondrial or chloroplast ribosomal protein S17 precursor"
"6741"	"kfl00099_0140"	21.158752	22.126444	28.652594	25.467802	0.452398681953517	4.65693000953658	4.27411385343711	0.0378195526754724	0.129870916734641	-5.51905135823771	"ns"	"kfl00099_0140"	"S-acyltransferase"
"6742"	"kfl01180_0010"	100.902306	131.607269	70.432617	81.16877	-0.452260418777812	6.56232037045458	-2.05780981258089	0.156622415435583	0.350187710187667	-7.42919639429329	"ns"	"kfl01180_0010"	"TIM9, mitochondrial import inner membrane translocon protein"
"6743"	"kfl00152_g28"	10.162596	7.717496	5.505209	5.654098	-0.452212007046133	3.01014650750067	-3.29957123430796	0.0648781368519571	0.185658628001968	-6.2604366883857	"ns"	"kfl00152_g28"	"hypothetical protein"
"6744"	"kfl00034_0240"	229.480728	228.720688	163.134613	138.986893	-0.452047984330747	7.5471507326806	-3.6764825865897	0.0519703279433391	0.16025806494388	-5.95727738236587	"ns"	"kfl00034_0240"	"hypothetical protein"
"6745"	"kfl00379_0020"	17.693594	18.409899	23.947014	21.298265	0.452009956036983	4.40832216234716	4.38545114945193	0.035789669344837	0.125451731811243	-5.4426092572357	"ns"	"kfl00379_0020"	"P58IPK"
"6746"	"kfl00012_0570"	21.261106	19.366262	24.79534	25.908764	0.451832374742728	4.56840002154166	13.2744930897038	0.0029135880114956	0.0338093535025228	-1.91707921110451	"ns"	"kfl00012_0570"	"hypothetical protein"
"6747"	"kfl00433_0020"	446.436035	431.498901	284.21286	293.385529	-0.451797634007907	8.48204380770008	-43.9714519244882	0.000176873459595009	0.0129836855615037	1.94216218834493	"ns"	"kfl00433_0020"	"hypothetical protein"
"6748"	"kfl00050_0070"	12.220132	15.489023	17.923338	16.711498	0.451755655528822	4.04204509903481	2.4612660953049	0.114315533303062	0.278696498986173	-7.02002602540776	"ns"	"kfl00050_0070"	"hypothetical protein"
"6749"	"kfl00637_0060"	12.256131	8.495281	6.971554	6.00424	-0.451750594575399	3.19505431746825	-2.07456923614014	0.15449479025986	0.346820945675535	-7.41168056499785	"ns"	"kfl00637_0060"	"hypothetical protein"
"6750"	"kfl00843_0020"	12.730571	14.281565	9.931698	7.476246	-0.451714073889272	3.56272678454881	-2.17398571755745	0.142608584818838	0.32692951889654	-7.3086515976904	"ns"	"kfl00843_0020"	"hypothetical protein"
"6751"	"kfl00026_0320"	17.053556	20.066441	12.207159	11.66185	-0.451605890792605	3.99048046332173	-3.29471754691144	0.0650715906693798	0.185964926061748	-6.26448762350833	"ns"	"kfl00026_0320"	"hypothetical protein"
"6752"	"kfl00002_0650"	15.892389	11.863855	7.550358	10.222221	-0.451545249576178	3.58757822571383	-1.97813568099881	0.167265207428307	0.367987712995982	-7.51301535354492	"ns"	"kfl00002_0650"	"hypothetical protein"
"6753"	"kfl00076_0120"	4.417583	5.80739	3.697032	2.557478	-0.451498661677557	2.31644053770276	-1.70652392092181	0.211155665651217	0.4407148067491	-7.80450905265737	"ns"	"kfl00076_0120"	"hypothetical protein"
"6754"	"kfl00175_0030"	9.670047	4.085757	4.548061	3.388702	-0.451477678438397	2.59115038314915	-0.9136823653123	0.444761151685936	0.770919329588955	-8.6453910723204	"ns"	"kfl00175_0030"	"hypothetical protein"
"6755"	"kfl00184_0040"	14.051228	11.795392	16.158289	16.253935	0.451461913770809	3.95239007998925	5.60037693507874	0.020958427401227	0.0896292876001028	-4.69674548298275	"ns"	"kfl00184_0040"	"hypothetical protein"
"6756"	"kfl00032_0060"	5.675033	4.341973	2.91123	3.130452	-0.451229542724167	2.29122220408765	-3.60578429795408	0.0541048751861614	0.164468628313107	-6.01246800781195	"ns"	"kfl00032_0060"	"hypothetical protein"
"6757"	"kfl00345_0080"	0.554029	0	0.889784	0.433702	0.451195809961732	0.52520764793093	1.33240175745946	0.29726915692376	0.578535217759174	-8.21208577062875	"ns"	"kfl00345_0080"	"hypothetical protein"
"6758"	"kfl00225_0120"	5.04476	4.904993	6.491709	6.453751	0.451114776857825	2.74360891909276	24.8678940813216	0.00067287867732829	0.0195471980172792	0.135041597994963	"ns"	"kfl00225_0120"	"ATH homology too low, maybe an annotation error, GTP-binding protein Obg/CgtA"
"6759"	"kfl00360_0030"	50.883945	37.459503	56.226101	52.077545	0.451066534668815	5.63509711949825	2.48538293322932	0.112288419439988	0.275190187401473	-6.99644315144266	"ns"	"kfl00360_0030"	"major facilitator superfamily protein related folate carrier activity"
"6760"	"kfl00489_0050"	6.513289	9.553004	4.326838	5.66424	-0.451017665458931	2.86495282336746	-1.57170032928878	0.238226954701046	0.484746174099094	-7.95139708202159	"ns"	"kfl00489_0050"	"hypothetical protein"
"6761"	"kfl00873_0010"	11.291036	11.921298	15.464763	13.842261	0.450969173720455	3.81386735507902	4.4101759466816	0.0353594852675097	0.12474301168644	-5.42583986140474	"ns"	"kfl00873_0010"	"hypothetical protein"
"6762"	"kfl00034_0420"	7.035833	6.395348	8.493999	8.720144	0.450922123858248	3.10830825136567	15.402886643889	0.00206108177545147	0.0297146911168575	-1.42954423909731	"ns"	"kfl00034_0420"	"hypothetical protein"
"6763"	"kfl00021_0030"	19.000092	12.217271	8.313947	11.525447	-0.45069274882407	3.72882656036269	-1.45936125707166	0.264033806738636	0.525898434941253	-8.07406417168325	"ns"	"kfl00021_0030"	"hypothetical protein"
"6764"	"kfl00356_0160"	126.859604	115.171677	151.405838	146.873032	0.450570558259283	7.08188499412992	9.35480639930336	0.00654828244698328	0.0488437461209409	-3.05978450966298	"ns"	"kfl00356_0160"	"hypothetical protein"
"6765"	"kfl00893_0020"	3.847016	2.972306	1.491276	2.565152	-0.450487410401055	1.85144179515973	-1.75036056947128	0.20317523294156	0.42802094090749	-7.75697560345668	"ns"	"kfl00893_0020"	"hypothetical protein"
"6766"	"kfl00020_0430"	7.988838	9.132377	4.925928	5.866339	-0.450487155083206	2.96411709847751	-3.28627990480467	0.0654097639029504	0.186684519293829	-6.27153893532551	"ns"	"kfl00020_0430"	"hypothetical protein"
"6767"	"kfl00260_0090"	14.327437	14.809773	14.106092	6.087568	-0.450461008932005	3.66676888469426	-0.864255953070099	0.466636838998412	0.801127092273115	-8.69225286050586	"ns"	"kfl00260_0090"	"hypothetical protein"
"6768"	"kfl00623_0010"	28.42491	26.454742	32.905785	35.329071	0.450446803676991	4.9835404666385	12.2442973902706	0.00351488916967352	0.0364561690123906	-2.18167614083617	"ns"	"kfl00623_0010"	"Actin-like ATPase superfamily protein,Peptidase M22"
"6769"	"kfl00060_0210"	41.188358	26.40159	40.078568	41.85001	0.450375098751548	5.24144924257727	1.74370681656773	0.204362262645301	0.43017086938608	-7.76418096813917	"ns"	"kfl00060_0210"	"hypothetical protein"
"6770"	"kfl00015_0120"	1.013983	0.522274	1.622946	0.959648	0.450360928323755	1.00025544397519	1.6887498377051	0.214501200166027	0.445921095451558	-7.82382098665058	"ns"	"kfl00015_0120"	"hypothetical protein"
"6771"	"kfl00357_0050"	27.141449	25.025827	17.043118	16.807592	-0.450356643638228	4.46253852787881	-14.09112811504	0.00253584838111326	0.0320737516528517	-1.72139124851859	"ns"	"kfl00357_0050"	"RNA recognition motif domain containing protein"
"6772"	"kfl00624_0080"	2.12835	0	2.213032	0.626617	0.450210266126413	1.01228189611621	0.519789982862109	0.648121907680683	1	-8.9722507657347	"ns"	"kfl00624_0080"	"hypothetical protein"
"6773"	"kfl00304_0040"	56.15316	55.898571	31.598484	42.583782	-0.449769475478242	5.53670599543938	-2.47189511816792	0.113416225456337	0.277090085931903	-7.00961970421853	"ns"	"kfl00304_0040"	"prefoldin alpha subunit"
"6774"	"kfl00274_0140"	176.540543	184.537582	214.292862	230.725845	0.449618886751566	7.65574307544393	6.54358253188339	0.0147922791528109	0.0742039744123167	-4.20795890521018	"ns"	"kfl00274_0140"	"Long-Chain Acyl-CoA Synthetase"
"6775"	"kfl00013_0020"	95.974457	102.295212	66.890556	63.363602	-0.449378425315411	6.34788478643229	-5.16950966652664	0.0250182792708774	0.099760341841117	-4.94430910563291	"ns"	"kfl00013_0020"	"hypothetical protein"
"6776"	"kfl00073_0300"	10.788903	7.826337	5.770609	5.856796	-0.449351520495431	3.05961729060024	-2.72471190493525	0.0945311850930404	0.24287700835702	-6.76801078532283	"ns"	"kfl00073_0300"	"hypothetical protein"
"6777"	"kfl00075_g40"	4.356521	3.136341	1.844879	2.580537	-0.449330783190367	1.95204353873	-2.16929428172501	0.143142439081642	0.327675462957975	-7.31347892037145	"ns"	"kfl00075_g40"	"hypothetical protein"
"6778"	"kfl00266_0160"	2.52492	1.911858	1.076851	1.329463	-0.449317516404613	1.40430398891119	-3.55354019051537	0.0557601999403436	0.167814422448832	-6.05373827718507	"ns"	"kfl00266_0160"	"hypothetical protein"
"6779"	"kfl00245_0100"	2.86729	2.232633	4.062103	2.931806	0.449216235221278	1.99377311962746	2.18883702332562	0.140935487385043	0.324039172458431	-7.29339328025591	"ns"	"kfl00245_0100"	"hypothetical protein"
"6780"	"kfl00029_0040"	3.397941	5.556892	2.233903	3.085264	-0.44919277645703	2.14256389986358	-1.39070745240561	0.281435368576891	0.553019379781163	-8.14884746501606	"ns"	"kfl00029_0040"	"Bacteriorhodopsin-like protein"
"6781"	"kfl01506_0010"	334.624481	320.92923	204.427551	228.093521	-0.449142275916916	8.06303555968341	-7.64066140357438	0.0104100970720883	0.0613046929074957	-3.71354691031475	"ns"	"kfl01506_0010"	"hypothetical protein"
"6782"	"kfl00508_0060"	2.906639	1.365685	1.16397	1.017269	-0.449114973468731	1.32886924913597	-1.43150514418522	0.270937890018624	0.53635403233593	-8.1044380946339	"ns"	"kfl00508_0060"	"hypothetical protein"
"6783"	"kfl00074_0180"	12.923347	8.660849	10.914042	16.343742	0.449008072611623	3.69309206398448	1.40010428475097	0.278976024347223	0.549060382579793	-8.13862843134474	"ns"	"kfl00074_0180"	"hypothetical protein"
"6784"	"kfl00621_0040"	8.661181	5.343828	3.623887	4.965627	-0.448781905175978	2.68002474148963	-1.50221057380641	0.253815077507735	0.510167715660166	-8.02729068372989	"ns"	"kfl00621_0040"	"putative Mediator complex subunit Med25"
"6785"	"kfl00187_0120"	120.244591	88.685623	68.702698	67.125488	-0.448485146742043	6.4074582516736	-2.58565631594344	0.104351373184402	0.261925352694612	-6.89949389294563	"ns"	"kfl00187_0120"	"hypothetical protein"
"6786"	"kfl00070_0110"	3.388175	2.697687	5.076586	3.220345	0.448445513838532	2.17904162618027	1.64918645222687	0.222184400051748	0.458859087063392	-7.86687551397107	"ns"	"kfl00070_0110"	"hypothetical protein"
"6787"	"kfl00010_0590"	4.096509	1.534575	1.110601	1.863327	-0.448192942000806	1.56706594477453	-0.932489776363926	0.436704847321481	0.75916215666483	-8.62723089070502	"ns"	"kfl00010_0590"	"hypothetical protein"
"6788"	"kfl00007_0560"	50.907719	45.423847	33.232449	29.840956	-0.448160027967854	5.32148440166942	-4.74276656325174	0.0302111438329035	0.112745667358278	-5.20722231183899	"ns"	"kfl00007_0560"	"hypothetical protein"
"6789"	"kfl01357_0010"	56.071579	51.998711	65.646248	67.754524	0.448103854606564	5.9334228512961	21.1941985975866	0.00097814460116248	0.0215761414645659	-0.384906468058267	"ns"	"kfl01357_0010"	"hypothetical protein"
"6790"	"kfl00315_0080"	2.927549	2.096074	3.642103	3.166126	0.448038293514822	1.97326933294714	2.81895615276002	0.0885665967022466	0.231806911441393	-6.68085671717114	"ns"	"kfl00315_0080"	"hypothetical protein"
"6791"	"kfl00336_0040"	234.616776	227.184387	147.627045	156.857727	-0.448029786122908	7.56021297332586	-16.2159460019354	0.0018281417160474	0.0286067613526259	-1.26089589801431	"ns"	"kfl00336_0040"	"3-ketoacyl-acyl carrier protein synthase"
"6792"	"kfl00159_0010"	11.532922	12.660384	9.039906	6.584463	-0.447891885190906	3.41844632980727	-2.06037411100533	0.15629445412741	0.349590053281102	-7.42651368982525	"ns"	"kfl00159_0010"	"hypothetical protein"
"6793"	"kfl00533_0040"	3.82873	5.20798	2.788704	2.622586	-0.447626679516596	2.17039343984815	-2.30571768551294	0.128617370553372	0.302269177228191	-7.17456746591301	"ns"	"kfl00533_0040"	"hypothetical protein"
"6794"	"kfl00133_0240"	26.927937	27.303028	34.99398	32.354301	0.447571778145074	4.96646598289974	6.00370162392569	0.0179481638392481	0.0823236190643182	-4.47947126622831	"ns"	"kfl00133_0240"	"hypothetical protein"
"6795"	"kfl00143_0060"	13.650518	7.617723	12.100342	13.775427	0.447540965150456	3.64672416021766	1.34999429477444	0.292385735526457	0.570838907774665	-8.19303935692626	"ns"	"kfl00143_0060"	"hypothetical protein"
"6796"	"kfl00328_0140"	14.230224	16.694693	10.485847	9.401897	-0.447457577558175	3.74481428973147	-2.98261436152983	0.0793535744910378	0.213644239014333	-6.53323640490446	"ns"	"kfl00328_0140"	"ATPase component of ABC transporters"
"6797"	"kfl00072_0320"	19.517109	16.80982	9.854848	13.891711	-0.447415162800817	3.96352765593413	-2.13993141771815	0.146543037847177	0.332991079560743	-7.34377125668298	"ns"	"kfl00072_0320"	"hypothetical protein"
"6798"	"kfl00296_0010"	48.498882	48.60667	32.902134	30.766026	-0.447399663186611	5.33544471850844	-6.91570382747343	0.0130550339317501	0.0695383661983856	-4.03229372889659	"ns"	"kfl00296_0010"	"TCP-1/cpn60 chaperonin family protein"
"6799"	"kfl00016_0440"	16.732681	18.156309	21.376928	22.129278	0.447199584171069	4.3585362034601	5.59350446924429	0.021015676923082	0.0898186702935525	-4.70056416718466	"ns"	"kfl00016_0440"	"hypothetical protein"
"6800"	"kfl00714_0050"	8.157328	8.104363	9.663774	11.036287	0.447181467923385	3.34929510029219	6.22083660585603	0.0165746429979533	0.0787555571855423	-4.36775682218346	"ns"	"kfl00714_0050"	"hypothetical protein"
"6801"	"kfl00951_0020"	9.140306	8.626215	6.295424	4.994128	-0.447125233326763	3.01519949721644	-3.10598405781064	0.0732443587309087	0.201880274582722	-6.42503379268831	"ns"	"kfl00951_0020"	"hypothetical protein"
"6802"	"kfl00257_0070"	32.306824	32.981625	22.367455	20.305134	-0.447102702383685	4.77764387122262	-5.19229411241256	0.0247771771350734	0.0993500446812196	-4.93078695045684	"ns"	"kfl00257_0070"	"DnaJ heat shock family protein"
