geneID	LL_1	LL_2	HL_1	HL_2
kfl00007_0445	0	0	0.443532	0
kfl00007_0450	0	0	0	0
kfl00007_0460	20.615923	17.550152	14.085421	15.321757
kfl00007_0470	10.425925	12.474937	8.582984	9.270402
kfl00007_0480	17.696169	16.750174	24.669401	26.682045
kfl00007_0490	5.258006	6.890706	3.58208	3.248232
kfl00007_0500	0	0	0	0
kfl00007_0510	68.819267	63.799366	91.016731	88.081375
kfl00007_0520	0	0	0	0
kfl00007_0530	23.968699	21.602821	8.66545	8.412001
kfl00007_0540	0.337291	0.501253	0.325562	0.368293
kfl00007_0550	2.397805	1.63468	1.332424	1.291477
kfl00007_0560	50.907719	45.423847	33.232449	29.840956
kfl00007_0570	0	0	0	0
kfl00007_0580	0	0	0	0
kfl00007_0590	0	0	0	0
kfl00007_0600	41.215614	39.385403	35.625412	46.573784
kfl00007_0610	0	0	0	0
kfl00007_0615	0	0	0	0
kfl00007_0620	28.403122	32.025604	17.204546	9.878639
kfl00007_0630	29.458586	25.3923	10.155483	11.684971
kfl00008_0010	0	0	0	0
kfl00008_0020	0	0	0	0
kfl00008_0030	15.565997	12.03711	11.533416	8.807649
kfl00008_0040	47.017723	36.854805	56.476761	52.022163
kfl00008_0050	7.313498	8.358675	5.50782	4.831885
kfl00008_0060	49.245701	44.418453	12.439525	13.578078
kfl00008_0070	1.008292	0.715522	0.676948	0
kfl00008_0080	574.490845	529.351379	738.13678	704.731445
kfl00008_0090	50.77158	47.411324	64.876984	66.823982
kfl00008_0100	48.307343	44.637497	31.646948	38.599072
kfl00008_0110	630.525757	574.818481	979.690674	1016.243835
kfl00008_0120	92.077179	76.525162	57.531639	57.812904
kfl00008_0130	0	0	0	0
kfl00008_0140	0.623052	0	0.563451	0
kfl00008_0150	26.557037	22.229465	14.656268	18.12459
kfl00008_0160	5.345861	4.322644	3.832451	4.199881
kfl00008_0170	2.662925	0.927301	1.367448	2.397938
kfl00008_0180	29.826918	31.044176	1.833688	3.480706
kfl00008_0190	1.687998	2.85581	0	0
kfl00008_0200	33.880726	28.899059	180.305756	210.4263
kfl00008_0210	5.822199	5.838976	6.890622	3.9101
kfl00008_0220	0	0	0	0
kfl00008_0230	0	0	0	0
kfl00008_0240	3.353849	1.462142	1.041467	1.087881
kfl00008_0250	19.147362	14.212453	5.180902	3.533398
kfl00008_0260	0	0	0	0
kfl00008_0270	38.971779	51.023121	41.556217	40.460667
kfl00008_0280	0	0	0	0
kfl00008_0290	6.697984	6.64876	3.802454	4.270837
kfl00008_0300	29.162367	32.827095	15.056252	16.862524
kfl00008_0310	11.912168	9.93436	33.14286	36.610451
kfl00008_0320	8.974676	8.355885	11.432921	9.370938
kfl00008_0330	8.83286	8.301677	5.881617	8.888721
kfl00008_0340	0.763597	1.826724	0.930207	0
kfl00008_0350	13.809169	8.293226	4.385063	5.110865
kfl00008_0360	23.257601	24.777334	33.875824	34.374378
kfl00008_0380	11.863207	11.97001	7.570001	12.6639
kfl00008_0390	10.434032	13.021531	4.900392	6.411133
kfl00008_0410	56.902493	51.834023	32.458347	37.309319
kfl00008_0420	38.582024	38.959946	11.44458	15.990368
kfl00008_0430	15.67304	20.300379	11.640374	9.806067
kfl00008_0440	68.534126	64.864075	68.816505	74.185318
kfl00008_0450	89.682953	85.987114	41.54044	41.528023
kfl00008_0460	93.125481	75.182045	150.39856	170.031204
kfl00008_0470	2038.529297	1991.661621	1838.456299	1844.343628
kfl00008_0480	2.613442	4.068035	3.992751	3.515428
kfl00008_0490	1.62033	0.862582	1.385672	1.704866
kfl00008_0500	35.417511	39.188698	37.397343	44.800953
kfl00008_0510	43.377846	39.595619	35.081043	36.927418
kfl00008_0520	228.327148	215.669846	154.839722	147.746201
kfl00008_0530	19.24741	14.426745	10.542978	7.747353
kfl00008_0540	0	0	0	0
kfl00008_0550	0	0	0	0
kfl00008_0560	12.025448	11.146821	12.508442	12.606777
kfl00008_0570	31.248795	36.849709	23.424612	17.370066
kfl00008_0580	7.018466	9.680346	14.400051	15.095634
kfl00008_0590	66.999428	65.436661	48.140751	52.407021
kfl00008_0600	0	0	0	0
kfl00008_g27	0	0	0	0
kfl00009_0020	9.954311	9.890699	8.331665	9.73543
kfl00009_0025	1.677916	3.387439	2.945833	2.186557
kfl00009_0030	63.618008	60.950882	65.351929	57.599926
kfl00009_0040	0	0	0	0
kfl00009_0050	17.300941	16.566263	14.804553	17.568722
kfl00009_0060	30.094963	27.489479	13.788688	11.804883
kfl00009_0070	0	0	0	0
kfl00009_0080	16.641796	22.641153	5.073352	9.686262
kfl00009_0090	0	0	0	0
kfl00009_0100	8.38414	9.413341	9.366869	12.837673
kfl00009_0110	5.546839	4.196182	2.482694	4.222836
kfl00009_0120	0	0	0	0
kfl00009_0130	7.140971	10.066751	3.677967	3.404184
kfl00009_0140	7.955488	7.492533	8.863193	18.658646
kfl00009_0145	4.933116	3.878103	10.903116	12.818088
kfl00009_0150	12.819686	15.599142	13.895505	11.457489
kfl00009_0155	0	0	0	0
kfl00009_0160	2.602061	3.686024	0.616193	0.582202
kfl00009_0170	0	0	0	0
kfl00009_0180	0.024846	0.0043	0.029852	0.002541
kfl00009_0190	4.876386	6.484847	10.121863	11.088672
kfl00009_0200	24.863558	19.498129	17.280668	16.801594
kfl00009_0210	0	0	20.829386	20.175211
kfl00009_0220	0.801226	0.819907	0.20041	0
kfl00009_0230	11.427457	11.760389	18.781973	18.163992
kfl00009_0240	0	0	0	0
kfl00009_0250	0	0	0	0
kfl00009_0260	14.966814	13.148008	9.900797	10.355607
kfl00009_0270	118.647362	129.174622	88.661278	96.388031
kfl00009_0280	89.128609	84.728737	314.797272	356.824249
kfl00009_0290	35.263634	35.865543	31.313156	29.329746
kfl00009_0310	8.64735	9.785119	3.391963	3.276447
kfl00009_0320	58.597519	53.112724	52.876091	49.197815
kfl00009_0330	23.023848	24.803799	13.102426	14.923141
kfl00009_0350	113.59388	115.628792	37.850063	40.200817
kfl00009_0360	9.619582	5.954351	8.457973	7.052405
kfl00009_0370	1.926311	4.588539	6.319022	0
kfl00009_0380	19.401094	19.82513	27.16987	23.808096
kfl00009_0390	3.927241	2.404702	1.366353	1.671435
kfl00009_0400	0	0	24.150084	27.566277
kfl00009_0410	6.986769	0	16.368681	25.975475
kfl00009_0420	205.08667	180.807404	85.579353	75.039284
kfl00009_0430	11.697304	9.443302	9.611486	13.112633
kfl00009_0440	18.659168	19.73081	30.882414	32.098766
kfl00009_0450	25.75474	27.731976	73.000145	66.236656
kfl00009_0460	66.526184	63.380318	47.852959	50.183189
kfl00009_0470	77.109596	66.568886	38.1469	34.609344
kfl00009_0480	48.171936	42.242523	53.92284	54.5438
kfl00009_0490	0	0	0	0
kfl00009_0500	12.33432	11.975565	9.974565	8.841249
kfl00009_0510	14.478471	17.564133	5.398147	6.521858
kfl00009_0520	5.792068	5.75991	2.152489	2.929226
kfl00009_0530	17.657219	15.842003	7.418591	6.01198
kfl00009_0540	147.768097	144.458084	83.983459	77.794571
kfl00009_0550	53.742867	44.798481	85.2715	79.259567
kfl00009_0560	12.1424	10.732203	25.904966	24.673687
kfl00009_0570	15.148174	22.051783	26.383554	29.285458
kfl00009_0580	27.400576	27.173883	133.159668	145.301727
kfl00009_0590	17.446192	14.316239	8.988158	4.983836
kfl00009_0600	26.351786	36.612553	7.434386	11.940628
kfl00009_0610	9.389356	7.550411	13.493376	15.17355
kfl00009_0620	5.940366	4.388549	3.794922	4.348797
kfl00009_0630	3.428268	2.525281	0	0.812469
kfl00009_0640	20.300095	19.228613	25.248268	26.696812
kfl00009_0650	0	0	0	0
kfl00009_0660	20.525408	19.415388	7.249873	8.691669
kfl00009_0670	10.834373	8.395955	5.009733	4.269977
kfl00009_0690	0	0	0	0
kfl00009_0700	0	0	0	0
kfl00009_0710	0	0	0	0
kfl00009_0720	1.004143	1.030744	0	0
kfl00009_0730	637.513	677.712097	630.123352	644.644897
kfl00009_0740	24.810915	25.821121	41.96925	39.555954
kfl00009_0750	22.010908	26.237728	14.878988	17.460064
kfl00009_0760	29.314308	23.078772	23.26914	25.631107
kfl00009_0770	5.393453	5.724176	4.697355	3.797452
kfl00009_0780	1.745466	2.018097	1.311313	1.356362
kfl00009_g16	0	0	0	0
kfl00009_g33	0	0	0	0
kfl00009_g34	0	0	0	0
kfl00009_g35	0	0	0	0
kfl00009_g72	0	0	0	0
kfl00010_0010	0	0	0	0
kfl00010_0020	0	0	0	0
kfl00010_0030	6.17743	4.752456	3.502537	4.00984
kfl00010_0040	19.766731	15.927559	22.19558	24.627048
kfl00010_0050	0	0.793425	0	0
kfl00010_0060	4.609351	5.326025	1.555454	1.852978
kfl00010_0070	0	0	0	0
kfl00010_0080	0	0	0	0
kfl00010_0090	0	0	0	0
kfl00010_0100	0	0	0	0
kfl00010_0110	10.52265	5.548146	3.89289	3.166951
kfl00010_0115	25.314032	26.191942	16.491846	16.350037
kfl00010_0120	0	0	0	0
kfl00010_0130	8.048539	7.214819	13.131726	10.464754
kfl00010_0140	0	0	0	0
kfl00010_0150	406.92926	370.869446	321.504639	299.343903
kfl00010_0160	7.105362	8.668689	11.476591	9.591784
kfl00010_0170	0	0	0.218081	2.275943
kfl00010_0180	2.282897	3.467524	2.354299	0.958111
kfl00010_0190	7.056152	4.51102	3.068419	2.03952
kfl00010_0200	8.296034	6.990804	5.407154	4.1222
kfl00010_0210	35.98996	30.344076	16.511116	16.989347
kfl00010_0220	63.606583	52.258297	29.451067	29.3755
kfl00010_0230	0	0	0	0
kfl00010_0240	0	0	0	0
kfl00010_0250	7.352588	9.214908	11.589495	11.612761
kfl00010_0260	74.29348	72.571793	78.81501	75.097664
kfl00010_0270	13.012134	9.552755	31.172388	37.248402
kfl00010_0280	4.515261	3.800835	2.278445	2.371948
kfl00010_0290	79.595818	67.415207	39.469864	45.131527
kfl00010_0300	1.757331	1.689729	0	0
kfl00010_0310	5.356315	6.398446	0.736759	0.917464
kfl00010_0320	0	0	0	0
kfl00010_0330	22.361668	29.844616	16.004713	13.165759
kfl00010_0340	94.299667	115.544739	111.092117	108.885849
kfl00010_0350	4.732665	5.002742	3.674842	4.247689
kfl00010_0360	8.483713	13.85854	4.829343	4.460935
kfl00010_0370	0	0	0	0
kfl00010_0380	4.605269	3.037773	7.538108	5.347129
kfl00010_0390	0	0	0	0.226645
kfl00010_0400	0	0	0	0
kfl00010_0405	0	0	0	0
kfl00010_0410	0	0	0	0
kfl00010_0420	1.499408	0.445726	0	0
kfl00010_0430	0	0	0	0
kfl00010_0440	0	0	0	0
kfl00010_0450	37.123203	44.057522	59.730671	53.871616
kfl00010_0460	15.49824	15.302761	7.885057	7.175835
kfl00010_0470	5.556803	6.985006	12.876204	16.438261
kfl00010_0480	15.086789	16.064301	29.553068	32.573776
kfl00010_0490	47.907654	44.582508	37.116329	35.921158
kfl00010_0500	2.707647	1.006004	5.385436	5.502745
kfl00010_0510	0	0	0	0
kfl00010_0520	3.412924	3.51524	0.842711	0.965454
kfl00010_0530	15.131522	16.095831	8.994547	8.836523
kfl00010_0540	14.800878	11.16542	11.907709	13.978355
kfl00010_0550	12.831996	12.330235	14.711819	17.533081
kfl00010_0560	34.175732	36.163662	33.23111	31.591244
kfl00010_0570	0	0	0	0
kfl00010_0580	0	0	0	0
kfl00010_0590	4.096509	1.534575	1.110601	1.863327
kfl00010_0600	0	0	0	0
kfl00010_0610	0	0	0	0
kfl00010_0620	13.392882	8.528397	14.857609	14.273396
kfl00010_0630	38.639793	38.527206	30.290823	32.572552
kfl00010_0640	0	0	0	0
kfl00010_0650	5.819947	5.587511	1.84056	1.328625
kfl00010_0660	0.390151	2.502824	0.219541	0
kfl00010_0670	6.42013	4.158781	4.513703	5.505597
kfl00010_0680	47.620975	42.776218	24.815081	21.88796
kfl00011_0010	0	0	0	0
kfl00011_0020	10.955023	9.625044	14.281609	16.615503
kfl00011_0030	0	0	0	0
kfl00011_0040	0	0	0	0
kfl00011_0050	53.437061	51.390686	47.661587	41.92379
kfl00011_0060	3.235135	3.385506	1.423439	1.472404
kfl00011_0065	5.261157	5.925057	3.874449	4.112876
kfl00011_0070	0	0	0	0
kfl00011_0080	9.352083	10.575912	5.761506	6.663464
kfl00011_0090	10.506618	11.524375	17.324915	15.712029
kfl00011_0100	1.047652	1.421673	0.925806	0.437901
kfl00011_0110	15.826916	16.375965	11.600917	7.279834
kfl00011_0120	35.832809	44.706474	33.979794	40.808964
kfl00011_0140	4.977875	4.499413	2.875379	3.790785
kfl00011_0150	20.804688	19.288425	2.011048	2.15429
kfl00011_0160	4.245628	2.949269	2.27952	2.041836
kfl00011_0170	13.542045	13.647902	7.470482	7.473372
kfl00011_0180	0	0	0	0
kfl00011_0190	0	0	0	0
kfl00011_0200	0	0	0	0
kfl00011_0210	0	0	0	0
kfl00011_0220	0	0	0	0
kfl00011_0230	0	0	0	0
kfl00011_0240	0	0	0	0
kfl00011_0250	3.096133	5.618601	7.605298	2.721589
kfl00011_0260	12.27358	9.432987	4.20412	3.939968
kfl00011_0270	0	0	0	0
kfl00011_0280	10.638537	6.262195	1.554626	2.206897
kfl00011_0290	22.090189	19.021729	5.726904	7.455
kfl00011_0300	0	0	0	0
kfl00011_0310	4.409465	2.570511	22.706299	22.436409
kfl00011_0320	5.272604	7.969186	8.263967	7.104749
kfl00011_0330	108.040764	107.773979	132.473267	145.965317
kfl00011_0340	0	0	0	0
kfl00011_0350	4.280505	3.323724	0.323106	0.920129
kfl00011_0360	1.335994	0	0	0
kfl00011_0370	0.598834	0.333951	0.584445	0
kfl00011_0380	0	0	0	0
kfl00011_0390	0	0	0	0
kfl00011_0400	0	0	0.631485	0.72823
kfl00011_0410	0	0	0	0
kfl00011_0430	2.394663	1.691411	1.942005	2.225397
kfl00011_0440	2.353348	1.082109	0.788957	0
kfl00011_0445	0	0	0	0
kfl00011_0450	0	0	0	0
kfl00011_0460	0	0	0	0
kfl00011_0470	3.71215	2.527377	0.387738	0.658087
kfl00011_0480	0	0	0	0
kfl00011_0490	0	0	0	0
kfl00011_g14	0	0	0	0
kfl00011_g32	0	0	0	0
kfl00011_g38	0	0	0	0
kfl00011_g50	2.531273	0	0	0
kfl00011_g52	0	0	0	0
kfl00012_0010	0	0	0	0
kfl00012_0020	3.87782	3.220113	2.099547	2.006246
kfl00012_0030	89.22715	78.172195	288.95929	283.705902
kfl00012_0040	1.921752	3.474641	0.991711	1.492634
kfl00012_0050	66.594223	61.231133	70.05024	73.80722
kfl00012_0060	49.259109	51.775917	23.108656	22.617031
kfl00012_0070	113.802757	93.03241	67.631218	73.311386
kfl00012_0080	45.142605	42.710228	53.525814	48.964378
kfl00012_0090	30.809004	30.085758	27.894327	32.998878
kfl00012_0100	17.992079	18.022987	23.142685	23.591841
kfl00012_0110	14.239361	10.900206	2.885535	2.996126
kfl00012_0120	72.758186	65.947899	32.845257	39.764137
kfl00012_0130	8.830054	8.550236	6.139295	2.845193
kfl00012_0140	26.066399	27.996456	20.103491	25.254953
kfl00012_0150	30.237391	40.822197	64.87352	62.985851
kfl00012_0160	20.765203	22.382673	11.80094	11.821954
kfl00012_0170	40.783485	36.390228	52.499275	53.709629
kfl00012_0180	294.631897	262.079346	197.466965	185.669998
kfl00012_0190	16.543982	16.244358	8.806653	7.743708
kfl00012_0200	29.513077	26.962807	15.683917	20.474833
kfl00012_0210	0	0	0	0
kfl00012_0215	0	0	0	0
kfl00012_0220	0	0	0	0
kfl00012_0230	2.543092	1.032814	0.753085	1.182046
kfl00012_0240	27.292009	22.059441	11.989914	20.350277
kfl00012_0250	8.624581	7.835414	6.420988	4.569375
kfl00012_0260	10.329064	13.582091	15.717895	12.847262
kfl00012_0270	0	1.95961	0.549104	1.016214
kfl00012_0280	23.361927	25.297413	10.136374	9.242058
kfl00012_0290	11.365446	8.978957	2.456991	3.345678
kfl00012_0300	0.595762	0	0.56983	0.186479
kfl00012_0310	34.07563	44.672066	64.437981	70.247337
kfl00012_0320	4.012125	5.21087	1.605308	1.16278
kfl00012_0325	0	0	0	0
kfl00012_0330	14.100917	12.232731	16.372833	17.24279
kfl00012_0340	22.115749	26.42746	12.348029	9.338881
kfl00012_0350	0	0	0	0
kfl00012_0355	0	0	0	0
kfl00012_0360	0	0	0	0
kfl00012_0370	0	0	0	0
kfl00012_0380	23.05349	24.716776	36.602253	45.270142
kfl00012_0390	92.338928	115.326576	85.011681	76.374222
kfl00012_0400	26.702806	32.899338	32.157585	36.165642
kfl00012_0410	54.483566	56.952011	58.363281	59.899857
kfl00012_0420	1.653062	2.342432	2.936896	2.6561
kfl00012_0430	119.524551	114.488953	240.844482	256.497101
kfl00012_0440	0	0	0	0
kfl00012_0450	0	0	0	0
kfl00012_0460	7.299431	8.016528	7.359911	6.300533
kfl00012_0470	10.799933	17.014214	16.189991	14.961609
kfl00012_0480	21.6229	17.948357	11.594591	9.799412
kfl00012_0490	120.101898	132.979889	186.687241	192.17511
kfl00012_0510	8.258891	8.334627	6.328866	5.984653
kfl00012_0520	13.428735	7.967103	17.626091	14.870584
kfl00012_0530	0	0	0	0
kfl00012_0540	27.987173	30.193546	17.061409	19.707485
kfl00012_0550	1.107775	1.764712	1.225179	1.101959
kfl00012_0560	12.560913	13.337449	23.276047	25.385
kfl00012_0570	21.261106	19.366262	24.79534	25.908764
kfl00012_0580	11.095487	20.648315	6.418786	7.091219
kfl00012_0590	49.647552	57.826168	23.670139	23.808983
kfl00012_0600	128.135574	125.650002	129.794373	148.397934
kfl00012_0610	99.136864	97.540375	57.987255	64.481468
kfl00012_0620	16.947874	10.309096	10.955826	11.114714
kfl00012_0630	169.500656	147.750717	27.290161	30.008781
kfl00012_g1	0	0	0	0
kfl00012_g11	3.26309	4.72649	3.283924	3.168851
kfl00012_g34	0	0	0	0
kfl00012_g47	0	0	0	0
kfl00012_g51	0	0	0	0
kfl00012_g62	0	0	0	0
kfl00012_g63	0	0	0	0
kfl00013_0010	0	0	0	0
kfl00013_0015	8.112303	8.001017	4.515127	5.488779
kfl00013_0020	95.974457	102.295212	66.890556	63.363602
kfl00013_0030	29.545139	20.479511	23.685532	21.854904
kfl00013_0040	3.254476	4.160517	0.566896	1.038477
kfl00013_0050	0	0	11.259176	14.977947
kfl00013_0060	1.936592	2.544524	3.598163	5.283921
kfl00013_0070	0	0	0	0
kfl00013_0080	19.784035	17.815596	27.861645	30.016478
kfl00013_0090	41.041641	40.55994	14.932002	14.898991
kfl00013_0100	21.048229	17.416492	18.618614	18.643305
kfl00013_0110	2.652465	2.348464	7.462737	2.988501
kfl00013_0120	0	0	0	0
kfl00013_0130	0	0	0	0
kfl00013_0140	22.605276	22.788937	13.96713	14.530866
kfl00013_0150	27.57106	20.244648	8.759809	11.780842
kfl00013_0160	20.822544	23.406639	3.156779	3.2566
kfl00013_0170	11.67776	12.747452	11.985725	14.783195
kfl00013_0180	7.386694	6.533244	5.178998	5.48109
kfl00013_0185	2.865837	0	4.519292	5.222169
kfl00013_0190	0	0	0	0
kfl00013_0200	25.030758	29.677845	6.146999	9.914109
kfl00013_0210	14.27062	15.694987	19.213142	21.88023
kfl00013_0220	2.66342	2.464908	2.927585	2.875452
kfl00013_0230	2.568992	1.759024	2.169403	2.315083
kfl00013_0240	3.540035	1.831258	1.932731	2.093119
kfl00013_0260	13.265487	9.82056	34.030827	36.461823
kfl00013_0270	0	0	0	0
kfl00013_0280	0	0	0	0
kfl00013_0290	583.328796	527.346252	515.766907	549.2099
kfl00013_0300	17.917442	15.984369	22.074865	18.796032
kfl00013_0310	68.61377	64.91198	43.348385	43.308033
kfl00013_0320	0	0	0	0
kfl00013_0330	24.151978	24.886547	13.387576	14.015022
kfl00013_0340	55.248093	42.552242	84.993195	92.115051
kfl00013_0350	0	0	0	0
kfl00013_0360	66.687248	63.777458	10.184942	14.845313
kfl00013_0370	19.194458	9.590035	13.262794	17.143553
kfl00013_0380	0	0	0	0
kfl00013_0390	12.143419	16.283377	4.063999	2.314311
kfl00013_0400	4.340019	2.376756	3.666647	3.681769
kfl00013_0410	17.789152	19.666977	84.186203	94.240677
kfl00013_0420	0	0	0	0
kfl00013_0430	0.17065	0.621349	0	0
kfl00013_0450	0	0	0	0
kfl00013_0460	37.532593	30.600037	15.707663	13.835413
kfl00013_0470	7.708846	10.743064	7.366914	10.341806
kfl00013_0480	9.028357	12.568489	8.747478	9.679225
kfl00013_0490	70.309731	81.432495	55.036072	63.031975
kfl00013_0500	32.634121	27.717236	25.85733	23.961576
kfl00013_0510	6.342044	2.550756	1.041065	0.721334
kfl00013_0520	129.589996	109.865944	449.896332	455.33902
kfl00013_0530	3.366512	4.028067	5.773322	3.465881
kfl00013_0540	32.202808	31.151346	15.645195	16.593357
kfl00013_0550	49.554691	53.027203	30.418261	33.159328
kfl00013_0560	0	0	0	0
kfl00013_0570	0	0	0	0
kfl00013_0575	0	0	0	0
kfl00013_0580	32.428749	28.405453	122.864906	136.76413
kfl00013_0590	0	0	0	0
kfl00013_0610	2.876226	0	2.097304	1.733192
kfl00013_0620	9.324396	9.761424	5.053519	2.642423
kfl00013_0630	0.341127	0	0	0
kfl00013_0640	4.045532	7.632376	0.85528	0.420497
kfl00013_g33	0	0	0	0
kfl00014_0010	0	0	0	0
kfl00014_0020	0	0	2.784322	5.35879
kfl00014_0030	0	0	0	0
kfl00014_0040	1.314939	0.843574	0.825091	0.70465
kfl00014_0050	50.010017	34.525944	21.094286	15.816836
kfl00014_0060	26.652721	26.356016	18.204468	20.94846
kfl00014_0070	50.924145	45.471275	46.588078	47.217899
kfl00014_0080	24.297819	23.883762	12.776773	12.715333
kfl00014_0090	29.20718	29.501465	33.729839	34.36726
kfl00014_0100	79.588364	73.979935	69.919495	66.675743
kfl00014_0110	181.987289	172.257233	171.41127	169.312012
kfl00014_0120	72.567307	79.270065	220.140106	249.910431
kfl00014_0130	17.313005	15.774694	8.823277	9.345304
kfl00014_0140	134.123001	120.88324	29.89027	31.309656
kfl00014_0150	199.36824	208.973099	218.65152	199.144394
kfl00014_0160	44.890289	53.946682	29.213654	36.301613
kfl00014_0170	0	0	0	0
kfl00014_0180	7.642386	8.487176	1.671398	0.529
kfl00014_0190	0.636608	0	0.436888	0
kfl00014_0200	6.2231	4.236067	2.175055	1.971402
kfl00014_0210	2160.779053	2033.557129	1327.205078	1317.85437
kfl00014_0220	7.443584	9.634329	9.39043	9.945724
kfl00014_0230	91.535492	75.004471	245.711014	257.876678
kfl00014_0240	21.060343	16.766153	21.544613	30.006218
kfl00014_0250	0	0	4.343441	4.867486
kfl00014_0260	174.145737	167.532043	100.893188	80.653069
kfl00014_0270	156.853302	166.712204	125.771019	124.969833
kfl00014_0290	6.285572	9.168697	4.871891	4.406522
kfl00014_0300	0	0	0	0
kfl00014_0310	15.707409	16.306633	22.899776	12.837526
kfl00014_0320	27.527411	28.282864	48.036861	43.265633
kfl00014_0330	9.832108	9.794126	2.025869	2.119982
kfl00014_0340	81.951859	69.345711	51.409763	41.487427
kfl00014_0350	2.738506	1.372824	2.650594	2.155441
kfl00014_0360	14.018309	13.307535	22.58322	25.006956
kfl00014_0370	12.118309	9.380257	1.879203	3.885996
kfl00014_0380	116.327751	127.779442	162.947083	169.586594
kfl00014_0390	4.160451	0	5.185841	5.969138
kfl00014_0400	0	0	0	0
kfl00014_0410	4.542817	3.593967	3.748026	3.416216
kfl00014_0420	78.147858	89.900429	63.177376	68.610733
kfl00014_0430	7.055966	4.686543	6.728226	6.430913
kfl00014_0440	3.942538	1.117267	0	1.032136
kfl00014_0450	43.65271	31.599279	15.653711	17.113752
kfl00014_0460	12.85691	14.917003	21.630899	22.309097
kfl00014_0480	99.4468	100.754517	67.442055	77.288826
kfl00014_0490	60.650536	42.247768	77.246597	98.565399
kfl00014_0500	1.714198	1.925882	0.979809	0.893941
kfl00014_0510	2.396276	3.100136	0	1.081861
kfl00014_0520	8.6124	6.279427	7.298257	7.952273
kfl00014_0530	3.269339	2.782691	8.802773	8.379457
kfl00014_0540	24.419619	23.767376	15.202147	16.748228
kfl00014_0550	8.761798	9.570791	11.613069	13.134612
kfl00014_0560	28.087042	33.848328	29.411728	28.973637
kfl00014_0570	25.509323	30.47566	5.180558	3.395205
kfl00014_0580	13.9557	12.798626	12.014453	13.36954
kfl00014_0590	34.116478	27.466059	18.402031	17.203934
kfl00014_0600	35.873291	49.779423	14.035222	13.576344
kfl00014_0610	2.755995	3.068339	4.378999	6.515351
kfl00014_0620	7.154458	4.605083	2.484405	2.491731
kfl00014_0630	29.795372	22.314775	23.02231	26.447523
kfl00014_0640	15.174446	15.93885	0	7.236585
kfl00014_0650	8.205448	12.517971	3.697889	0.829406
kfl00014_0660	12.560064	16.317484	6.434075	8.525767
